accession	W	M	obs_hotspots	obs_idr_hotspots	empirical_p_idr_enrichment
Q96KX1	15	2	0	0	1.0
Q96KX2	15	2	0	0	1.0
Q96L03	15	2	0	0	1.0
Q96L08	15	2	0	0	1.0
Q96L11	15	2	0	0	1.0
Q96L12	15	2	0	0	1.0
Q96L14	15	2	0	0	1.0
Q96L15	15	2	0	0	1.0
Q96KC8	15	2	0	0	1.0
Q96KC9	15	2	0	0	1.0
Q96KD3	15	2	0	0	1.0
Q96KE9	15	2	0	0	1.0
Q96KF2	15	2	0	0	1.0
Q96KF7	15	2	0	0	1.0
Q96KG7	15	2	0	0	1.0
Q96KG9	15	2	0	0	1.0
Q96KN3	15	2	0	0	1.0
Q96KN4	15	2	0	0	1.0
Q96KN7	15	2	0	0	1.0
Q96KN8	15	2	0	0	1.0
Q96KN9	15	2	0	0	1.0
Q96KP1	15	2	0	0	1.0
Q96KP4	15	2	0	0	1.0
Q96KP6	15	2	0	0	1.0
Q96LA9	15	2	0	0	1.0
Q96LB0	15	2	0	0	1.0
Q96LB1	15	2	0	0	1.0
Q96LB2	15	2	0	0	1.0
Q96LB3	15	2	0	0	1.0
Q96LB4	15	2	0	0	1.0
Q96LB8	15	2	0	0	1.0
Q96LB9	15	2	0	0	1.0
Q96L91	15	2	0	0	1.0
Q96L92	15	2	0	0	1.0
Q96L93	15	2	0	0	1.0
Q96L94	15	2	0	0	1.0
Q96L96	15	2	0	0	1.0
Q96LA5	15	2	0	0	1.0
Q96LA6	15	2	0	0	1.0
Q96LA8	15	2	15	0	1.0
Q96LJ7	15	2	0	0	1.0
Q96LJ8	15	2	0	0	1.0
Q96LK0	15	2	0	0	1.0
Q96LK8	15	2	0	0	1.0
Q96LL3	15	2	0	0	1.0
Q96LL4	15	2	0	0	1.0
Q96LL9	15	2	0	0	1.0
Q96LM1	15	2	0	0	1.0
Q96LM5	15	2	0	0	1.0
Q96LM6	15	2	0	0	1.0
Q96LM9	15	2	0	0	1.0
Q96LP2	15	2	0	0	1.0
Q96LP6	15	2	0	0	1.0
Q96LQ0	15	2	0	0	1.0
Q96LR2	15	2	0	0	1.0
Q96LR4	15	2	0	0	1.0
Q96LR5	15	2	0	0	1.0
Q96LR7	15	2	0	0	1.0
Q96LR9	15	2	0	0	1.0
Q96LS8	15	2	0	0	1.0
Q96LT4	15	2	0	0	1.0
Q96LT6	15	2	0	0	1.0
Q96LT7	15	2	0	0	1.0
Q96LT9	15	2	0	0	1.0
Q96LU5	15	2	0	0	1.0
Q96LU7	15	2	0	0	1.0
Q96LW1	15	2	0	0	1.0
Q96LW2	15	2	0	0	1.0
Q96LW4	15	2	0	0	1.0
Q96LW7	15	2	0	0	1.0
Q96LW9	15	2	0	0	1.0
Q96LX7	15	2	0	0	1.0
Q96LX8	15	2	0	0	1.0
Q96LY2	15	2	0	0	1.0
Q96LZ2	15	2	0	0	1.0
Q96LZ3	15	2	0	0	1.0
Q96LZ7	15	2	0	0	1.0
Q96M02	15	2	0	0	1.0
Q96M11	15	2	0	0	1.0
Q96M15	15	2	0	0	1.0
Q96M19	15	2	0	0	1.0
Q96M20	15	2	0	0	1.0
Q96M27	15	2	0	0	1.0
Q96M29	15	2	0	0	1.0
Q96M32	15	2	0	0	1.0
Q96M34	15	2	0	0	1.0
Q96M42	15	2	0	0	1.0
Q96M43	15	2	0	0	1.0
Q96M53	15	2	0	0	1.0
Q96M60	15	2	0	0	1.0
Q96M61	15	2	0	0	1.0
Q96M63	15	2	0	0	1.0
Q96M66	15	2	0	0	1.0
Q96M69	15	2	0	0	1.0
Q96M78	15	2	0	0	1.0
Q96M83	15	2	0	0	1.0
Q96KQ4	15	2	0	0	1.0
Q96KQ7	15	2	14	0	1.0
Q96KR1	15	2	0	0	1.0
Q96KR4	15	2	0	0	1.0
Q96KR6	15	2	0	0	1.0
Q96KR7	15	2	0	0	1.0
Q96KS0	15	2	0	0	1.0
Q96KS9	15	2	0	0	1.0
Q96M98	15	2	0	0	1.0
Q96MA1	15	2	0	0	1.0
Q96MA6	15	2	0	0	1.0
Q96MB7	15	2	0	0	1.0
Q96MC2	15	2	0	0	1.0
Q96MC4	15	2	0	0	1.0
Q96MC5	15	2	0	0	1.0
Q96MC6	15	2	0	0	1.0
Q96M85	15	2	0	0	1.0
Q96M86	15	2	0	0	1.0
Q96M89	15	2	0	0	1.0
Q96M91	15	2	0	0	1.0
Q96M93	15	2	0	0	1.0
Q96M94	15	2	0	0	1.0
Q96M95	15	2	0	0	1.0
Q96M96	15	2	0	0	1.0
Q96MC9	15	2	0	0	1.0
Q96MD2	15	2	0	0	1.0
Q96MD7	15	2	0	0	1.0
Q96ME1	15	2	0	0	1.0
Q96ME7	15	2	0	0	1.0
Q96MF0	15	2	0	0	1.0
Q96MF2	15	2	0	0	1.0
Q96MF4	15	2	0	0	1.0
Q96MF6	15	2	0	0	1.0
Q96MF7	15	2	0	0	1.0
Q96MG2	15	2	0	0	1.0
Q96MG7	15	2	0	0	1.0
Q96MG8	15	2	0	0	1.0
Q96MH2	15	2	0	0	1.0
Q96MH6	15	2	0	0	1.0
Q96MH7	15	2	0	0	1.0
Q96MI6	15	2	0	0	1.0
Q96MI9	15	2	0	0	1.0
Q96MK2	15	2	0	0	1.0
Q96MK3	15	2	0	0	1.0
Q96MM3	15	2	0	0	1.0
Q96MM6	15	2	0	0	1.0
Q96MM7	15	2	0	0	1.0
Q96MN2	15	2	0	0	1.0
Q96MN5	15	2	0	0	1.0
Q96MN9	15	2	0	0	1.0
Q96MP5	15	2	0	0	1.0
Q96MP8	15	2	0	0	1.0
Q96MR6	15	2	0	0	1.0
Q96MR7	15	2	0	0	1.0
Q96MR9	15	2	0	0	1.0
Q96MS0	15	2	0	0	1.0
Q96MU6	15	2	0	0	1.0
Q96MU7	15	2	0	0	1.0
Q96MU8	15	2	0	0	1.0
Q96MV1	15	2	0	0	1.0
Q96MV8	15	2	0	0	1.0
Q96MW1	15	2	0	0	1.0
Q96MW5	15	2	0	0	1.0
Q96MW7	15	2	0	0	1.0
Q96MX0	15	2	0	0	1.0
Q96MX3	15	2	0	0	1.0
Q96MX6	15	2	0	0	1.0
Q96MY1	15	2	0	0	1.0
Q96MY7	15	2	0	0	1.0
Q96MZ0	15	2	0	0	1.0
Q96MZ4	15	2	0	0	1.0
Q96N03	15	2	0	0	1.0
Q96L21	15	2	0	0	1.0
Q96L33	15	2	0	0	1.0
Q96L34	15	2	0	0	1.0
Q96L42	15	2	0	0	1.0
Q96L46	15	2	0	0	1.0
Q96L50	15	2	0	0	1.0
Q96L58	15	2	0	0	1.0
Q96L73	15	2	0	0	1.0
Q96N06	15	2	0	0	1.0
Q96N11	15	2	0	0	1.0
Q96N16	15	2	0	0	1.0
Q96N19	15	2	0	0	1.0
Q96N20	15	2	0	0	1.0
Q96N21	15	2	0	0	1.0
Q96N22	15	2	0	0	1.0
Q96N23	15	2	0	0	1.0
Q96N28	15	2	0	0	1.0
Q96N35	15	2	0	0	1.0
Q96N38	15	2	0	0	1.0
Q96N46	15	2	0	0	1.0
Q96N53	15	2	0	0	1.0
Q96N58	15	2	0	0	1.0
Q96N64	15	2	0	0	1.0
Q96N66	15	2	0	0	1.0
Q96NA8	15	2	0	0	1.0
Q96NB1	15	2	0	0	1.0
Q96NB2	15	2	0	0	1.0
Q96NB3	15	2	0	0	1.0
Q96NC0	15	2	0	0	1.0
Q96ND0	15	2	0	0	1.0
Q96ND8	15	2	0	0	1.0
Q96NE9	15	2	0	0	1.0
Q96NG3	15	2	0	0	1.0
Q96NG5	15	2	0	0	1.0
Q96NG8	15	2	0	0	1.0
Q96NH3	15	2	0	0	1.0
Q96NI6	15	2	0	0	1.0
Q96NI8	15	2	0	0	1.0
Q96NJ1	15	2	0	0	1.0
Q96NJ3	15	2	0	0	1.0
Q96N67	15	2	0	0	1.0
Q96N68	15	2	0	0	1.0
Q96N76	15	2	0	0	1.0
Q96N77	15	2	0	0	1.0
Q96N87	15	2	0	0	1.0
Q96N95	15	2	0	0	1.0
Q96N96	15	2	0	0	1.0
Q96NA2	15	2	0	0	1.0
Q96NM4	15	2	0	0	1.0
Q96NN9	15	2	0	0	1.0
Q96NR3	15	2	0	0	1.0
Q96NR7	15	2	0	0	1.0
Q96NR8	15	2	0	0	1.0
Q96NS1	15	2	0	0	1.0
Q96NS5	15	2	0	0	1.0
Q96NS8	15	2	0	0	1.0
Q96NJ5	15	2	0	0	1.0
Q96NJ6	15	2	0	0	1.0
Q96NK8	15	2	0	0	1.0
Q96NL0	15	2	0	0	1.0
Q96NL1	15	2	0	0	1.0
Q96NL3	15	2	0	0	1.0
Q96NL6	15	2	0	0	1.0
Q96NL8	15	2	0	0	1.0
Q96NT0	15	2	0	0	1.0
Q96NT1	15	2	0	0	1.0
Q96NT3	15	2	0	0	1.0
Q96NT5	15	2	0	0	1.0
Q96NU0	15	2	0	0	1.0
Q96NU1	15	2	0	0	1.0
Q96NU7	15	2	0	0	1.0
Q96NW4	15	2	0	0	1.0
Q96NW7	15	2	0	0	1.0
Q96NX5	15	2	0	0	1.0
Q96NX9	15	2	0	0	1.0
Q96NY7	15	2	0	0	1.0
Q96NY8	15	2	0	0	1.0
Q96NY9	15	2	0	0	1.0
Q96NZ1	15	2	0	0	1.0
Q96NZ8	15	2	0	0	1.0
Q96LC7	15	2	0	0	1.0
Q96LC9	15	2	0	0	1.0
Q96LD1	15	2	0	0	1.0
Q96LD4	15	2	0	0	1.0
Q96LD8	15	2	0	0	1.0
Q96LI5	15	2	0	0	1.0
Q96LI6	15	2	0	0	1.0
Q96LI9	15	2	0	0	1.0
Q96P65	15	2	0	0	1.0
Q96P66	15	2	0	0	1.0
Q96P67	15	2	0	0	1.0
Q96P68	15	2	0	0	1.0
Q96P69	15	2	0	0	1.0
Q96P70	15	2	0	0	1.0
Q96P71	15	2	0	0	1.0
Q96P88	15	2	0	0	1.0
Q96PB1	15	2	0	0	1.0
Q96PB7	15	2	0	0	1.0
Q96PB8	15	2	0	0	1.0
Q96PC2	15	2	0	0	1.0
Q96PC3	15	2	0	0	1.0
Q96PC5	15	2	0	0	1.0
Q96PD2	15	2	0	0	1.0
Q96PD4	15	2	0	0	1.0
Q96MS3	15	2	0	0	1.0
Q96MT0	15	2	0	0	1.0
Q96MT1	15	2	0	0	1.0
Q96MT3	15	2	0	0	1.0
Q96MT4	15	2	0	0	1.0
Q96MT7	15	2	0	0	1.0
Q96MT8	15	2	0	0	1.0
Q96MU5	15	2	0	0	1.0
Q96PE7	15	2	0	0	1.0
Q96PF1	15	2	0	0	1.0
Q96PF2	15	2	0	0	1.0
Q96PG1	15	2	0	0	1.0
Q96PG2	15	2	0	0	1.0
Q96PG8	15	2	0	0	1.0
Q96PH1	15	2	0	0	1.0
Q96PH6	15	2	0	0	1.0
Q96PI1	15	2	0	0	1.0
Q96PJ5	15	2	0	0	1.0
Q96PK6	15	2	0	0	1.0
Q96PL1	15	2	0	0	1.0
Q96PL2	15	2	0	0	1.0
Q96PL5	15	2	0	0	1.0
Q96PM5	15	2	0	0	1.0
Q96PM9	15	2	0	0	1.0
Q96PN6	15	2	0	0	1.0
Q96PN7	15	2	0	0	1.0
Q96PN8	15	2	0	0	1.0
Q96PP4	15	2	0	0	1.0
Q96PP8	15	2	0	0	1.0
Q96PP9	15	2	0	0	1.0
Q96PQ0	15	2	0	0	1.0
Q96PQ1	15	2	0	0	1.0
Q96PQ5	15	2	0	0	1.0
Q96PQ6	15	2	0	0	1.0
Q96PQ7	15	2	0	0	1.0
Q96PR1	15	2	0	0	1.0
Q96PS1	15	2	0	0	1.0
Q96PS6	15	2	0	0	1.0
Q96PS8	15	2	0	0	1.0
Q96PT3	15	2	0	0	1.0
Q96PD5	15	2	0	0	1.0
Q96PD6	15	2	0	0	1.0
Q96PD7	15	2	0	0	1.0
Q96PE1	15	2	0	0	1.0
Q96PE2	15	2	0	0	1.0
Q96PE3	15	2	0	0	1.0
Q96PE5	15	2	0	0	1.0
Q96PE6	15	2	0	0	1.0
Q96NZ9	15	2	0	0	1.0
Q96P09	15	2	0	0	1.0
Q96P11	15	2	0	0	1.0
Q96P15	15	2	0	0	1.0
Q96P16	15	2	0	0	1.0
Q96P20	15	2	53	0	1.0
Q96P26	15	2	0	0	1.0
Q96P31	15	2	0	0	1.0
Q96PZ0	15	2	0	0	1.0
Q96PZ2	15	2	0	0	1.0
Q96PZ7	15	2	0	0	1.0
Q96Q04	15	2	0	0	1.0
Q96Q05	15	2	0	0	1.0
Q96Q06	15	2	0	0	1.0
Q96Q07	15	2	0	0	1.0
Q96Q11	15	2	0	0	1.0
Q96P44	15	2	0	0	1.0
Q96P47	15	2	0	0	1.0
Q96P48	15	2	0	0	1.0
Q96P50	15	2	0	0	1.0
Q96P53	15	2	0	0	1.0
Q96P56	15	2	0	0	1.0
Q96P63	15	2	0	0	1.0
Q96P64	15	2	0	0	1.0
Q96Q15	15	2	0	0	1.0
Q96Q27	15	2	0	0	1.0
Q96Q35	15	2	0	0	1.0
Q96Q40	15	2	0	0	1.0
Q96Q42	15	2	0	0	1.0
Q96Q45	15	2	0	0	1.0
Q96Q77	15	2	0	0	1.0
Q96Q80	15	2	0	0	1.0
Q96PV7	15	2	0	0	1.0
Q96PX1	15	2	16	0	1.0
Q96PX6	15	2	0	0	1.0
Q96PX8	15	2	0	0	1.0
Q96PX9	15	2	0	0	1.0
Q96PY0	15	2	0	0	1.0
Q96PY5	15	2	0	0	1.0
Q96PY6	15	2	0	0	1.0
Q96QG7	15	2	0	0	1.0
Q96QH2	15	2	0	0	1.0
Q96QH8	15	2	0	0	1.0
Q96QI5	15	2	0	0	1.0
Q96QK1	15	2	0	0	1.0
Q96QK8	15	2	0	0	1.0
Q96QP1	15	2	0	0	1.0
Q96QR1	15	2	0	0	1.0
Q96PT4	15	2	0	0	1.0
Q96PU4	15	2	0	0	1.0
Q96PU5	15	2	14	0	1.0
Q96PU8	15	2	0	0	1.0
Q96PU9	15	2	0	0	1.0
Q96PV0	15	2	0	0	1.0
Q96PV4	15	2	0	0	1.0
Q96PV6	15	2	0	0	1.0
Q96Q83	15	2	14	0	1.0
Q96Q89	15	2	0	0	1.0
Q96Q91	15	2	0	0	1.0
Q96QA5	15	2	0	0	1.0
Q96QA6	15	2	0	0	1.0
Q96QB1	15	2	0	0	1.0
Q96QC0	15	2	0	0	1.0
Q96QD5	15	2	0	0	1.0
Q96R08	15	2	0	0	1.0
Q96R09	15	2	0	0	1.0
Q96R27	15	2	0	0	1.0
Q96R28	15	2	0	0	1.0
Q96R30	15	2	0	0	1.0
Q96R45	15	2	0	0	1.0
Q96R47	15	2	0	0	1.0
Q96R48	15	2	0	0	1.0
Q96R54	15	2	0	0	1.0
Q96R67	15	2	0	0	1.0
Q96R69	15	2	0	0	1.0
Q96R72	15	2	0	0	1.0
Q96R84	15	2	0	0	1.0
Q96RA2	15	2	0	0	1.0
Q96RB7	15	2	0	0	1.0
Q96RC9	15	2	0	0	1.0
Q96QD8	15	2	0	0	1.0
Q96QD9	15	2	0	0	1.0
Q96QE2	15	2	0	0	1.0
Q96QE3	15	2	0	0	1.0
Q96QE4	15	2	0	0	1.0
Q96QE5	15	2	0	0	1.0
Q96QF0	15	2	13	0	1.0
Q96QF7	15	2	0	0	1.0
Q96RD0	15	2	0	0	1.0
Q96RD1	15	2	0	0	1.0
Q96RD2	15	2	0	0	1.0
Q96RD3	15	2	0	0	1.0
Q96RD6	15	2	0	0	1.0
Q96RD7	15	2	0	0	1.0
Q96RD9	15	2	0	0	1.0
Q96RE7	15	2	0	0	1.0
Q96QR8	15	2	0	0	1.0
Q96QS1	15	2	0	0	1.0
Q96QS3	15	2	0	0	1.0
Q96QS6	15	2	0	0	1.0
Q96QT4	15	2	174	0	1.0
Q96QT6	15	2	0	0	1.0
Q96QU1	15	2	0	0	1.0
Q96QU4	15	2	0	0	1.0
Q96RM1	15	2	0	0	1.0
Q96RN1	15	2	0	0	1.0
Q96RN5	15	2	0	0	1.0
Q96RP3	15	2	0	0	1.0
Q96RP7	15	2	0	0	1.0
Q96RP8	15	2	0	0	1.0
Q96RP9	15	2	0	0	1.0
Q96RQ1	15	2	0	0	1.0
Q96RQ3	15	2	0	0	1.0
Q96RQ9	15	2	0	0	1.0
Q96RR1	15	2	0	0	1.0
Q96RR4	15	2	0	0	1.0
Q96RS0	15	2	0	0	1.0
Q96RS6	15	2	0	0	1.0
Q96RT1	15	2	0	0	1.0
Q96RT6	15	2	0	0	1.0
Q96QU6	15	2	0	0	1.0
Q96QU8	15	2	0	0	1.0
Q96QV1	15	2	0	0	1.0
Q96QV6	15	2	73	0	1.0
Q96QZ0	15	2	0	0	1.0
Q96QZ7	15	2	0	0	1.0
Q96R05	15	2	0	0	1.0
Q96R06	15	2	11	0	1.0
Q96RJ3	15	2	0	0	1.0
Q96RJ6	15	2	0	0	1.0
Q96RK0	15	2	0	0	1.0
Q96RK1	15	2	0	0	1.0
Q96RK4	15	2	0	0	1.0
Q96RL1	15	2	0	0	1.0
Q96RL6	15	2	0	0	1.0
Q96RL7	15	2	0	0	1.0
Q96S37	15	2	0	0	1.0
Q96S38	15	2	0	0	1.0
Q96S42	15	2	0	0	1.0
Q96S44	15	2	0	0	1.0
Q96S52	15	2	0	0	1.0
Q96S53	15	2	0	0	1.0
Q96S55	15	2	0	0	1.0
Q96S59	15	2	0	0	1.0
Q96S65	15	2	0	0	1.0
Q96S66	15	2	0	0	1.0
Q96S79	15	2	0	0	1.0
Q96S82	15	2	0	0	1.0
Q96S86	15	2	0	0	1.0
Q96S90	15	2	0	0	1.0
Q96S94	15	2	0	0	1.0
Q96S95	15	2	0	0	1.0
Q96RT7	15	2	0	0	1.0
Q96RT8	15	2	0	0	1.0
Q96RU2	15	2	0	0	1.0
Q96RU3	15	2	0	0	1.0
Q96RU7	15	2	0	0	1.0
Q96RU8	15	2	0	0	1.0
Q96RV3	15	2	0	0	1.0
Q96RW7	15	2	0	0	1.0
Q96RE9	15	2	0	0	1.0
Q96RF0	15	2	0	0	1.0
Q96RG2	15	2	11	0	1.0
Q96RI0	15	2	0	0	1.0
Q96RI1	15	2	0	0	1.0
Q96RI8	15	2	0	0	1.0
Q96RI9	15	2	0	0	1.0
Q96RJ0	15	2	0	0	1.0
Q96SK2	15	2	0	0	1.0
Q96SK3	15	2	0	0	1.0
Q96SL1	15	2	0	0	1.0
Q96SL4	15	2	0	0	1.0
Q96SL8	15	2	0	0	1.0
Q96SM3	15	2	0	0	1.0
Q96SN7	15	2	0	0	1.0
Q96SN8	15	2	0	0	1.0
Q96RY5	15	2	0	0	1.0
Q96RY7	15	2	0	0	1.0
Q96S06	15	2	0	0	1.0
Q96S07	15	2	0	0	1.0
Q96S15	15	2	0	0	1.0
Q96S16	15	2	0	0	1.0
Q96S19	15	2	0	0	1.0
Q96S21	15	2	0	0	1.0
Q96SW2	15	2	0	0	1.0
Q96SY0	15	2	0	0	1.0
Q96SZ4	15	2	0	0	1.0
Q96SZ5	15	2	0	0	1.0
Q96SZ6	15	2	0	0	1.0
Q96T17	15	2	0	0	1.0
Q96T21	15	2	0	0	1.0
Q96T23	15	2	0	0	1.0
Q96S96	15	2	0	0	1.0
Q96S97	15	2	0	0	1.0
Q96S99	15	2	0	0	1.0
Q96SA4	15	2	0	0	1.0
Q96SB3	15	2	0	0	1.0
Q96SB4	15	2	0	0	1.0
Q96SB8	15	2	0	0	1.0
Q96SC8	15	2	0	0	1.0
Q96T58	15	2	0	0	1.0
Q96T59	15	2	0	0	1.0
Q96T60	15	2	0	0	1.0
Q96T66	15	2	0	0	1.0
Q96T68	15	2	0	0	1.0
Q96T75	15	2	0	0	1.0
Q96T76	15	2	0	0	1.0
Q96T83	15	2	0	0	1.0
Q96SD1	15	2	0	0	1.0
Q96SE0	15	2	0	0	1.0
Q96SE7	15	2	0	0	1.0
Q96SF2	15	2	0	0	1.0
Q96SF7	15	2	0	0	1.0
Q96SI1	15	2	0	0	1.0
Q96SI9	15	2	0	0	1.0
Q96SJ8	15	2	0	0	1.0
Q96SQ5	15	2	0	0	1.0
Q96SQ7	15	2	0	0	1.0
Q96SQ9	15	2	0	0	1.0
Q96SR6	15	2	0	0	1.0
Q96ST2	15	2	21	0	1.0
Q96ST3	15	2	0	0	1.0
Q96ST8	15	2	0	0	1.0
Q96SU4	15	2	0	0	1.0
Q99075	15	2	0	0	1.0
Q99081	15	2	0	0	1.0
Q99102	15	2	0	0	1.0
Q99217	15	2	0	0	1.0
Q99218	15	2	0	0	1.0
Q99250	15	2	0	0	1.0
Q99259	15	2	0	0	1.0
Q99417	15	2	0	0	1.0
Q99418	15	2	0	0	1.0
Q99424	15	2	0	0	1.0
Q99426	15	2	0	0	1.0
Q99435	15	2	0	0	1.0
Q99436	15	2	0	0	1.0
Q99437	15	2	0	0	1.0
Q99439	15	2	0	0	1.0
Q99440	15	2	0	0	1.0
Q99463	15	2	0	0	1.0
Q99466	15	2	0	0	1.0
Q99467	15	2	0	0	1.0
Q99469	15	2	0	0	1.0
Q99470	15	2	0	0	1.0
Q99471	15	2	0	0	1.0
Q99487	15	2	0	0	1.0
Q99489	15	2	0	0	1.0
Q96T25	15	2	0	0	1.0
Q96T37	15	2	14	0	1.0
Q96T49	15	2	0	0	1.0
Q96T51	15	2	4	0	1.0
Q96T52	15	2	0	0	1.0
Q96T53	15	2	0	0	1.0
Q96T54	15	2	0	0	1.0
Q96T55	15	2	0	0	1.0
Q96T88	15	2	0	0	1.0
Q96T91	15	2	0	0	1.0
Q96T92	15	2	0	0	1.0
Q96TA0	15	2	0	0	1.0
Q96TA1	15	2	25	0	1.0
Q96TA2	15	2	0	0	1.0
Q96TC7	15	2	0	0	1.0
Q99062	15	2	0	0	1.0
Q99442	15	2	0	0	1.0
Q99445	15	2	0	0	1.0
Q99447	15	2	0	0	1.0
Q99453	15	2	0	0	1.0
Q99456	15	2	0	0	1.0
Q99457	15	2	0	0	1.0
Q99459	15	2	22	0	1.0
Q99460	15	2	0	0	1.0
Q99519	15	2	0	0	1.0
Q99523	15	2	0	0	1.0
Q99525	15	2	0	0	1.0
Q99527	15	2	0	0	1.0
Q99536	15	2	0	0	1.0
Q99538	15	2	0	0	1.0
Q99541	15	2	0	0	1.0
Q99542	15	2	0	0	1.0
Q99570	15	2	0	0	1.0
Q99571	15	2	0	0	1.0
Q99572	15	2	0	0	1.0
Q99574	15	2	0	0	1.0
Q99575	15	2	0	0	1.0
Q99576	15	2	0	0	1.0
Q99578	15	2	0	0	1.0
Q99581	15	2	0	0	1.0
Q99583	15	2	0	0	1.0
Q99584	15	2	0	0	1.0
Q99590	15	2	0	0	1.0
Q99592	15	2	0	0	1.0
Q99593	15	2	0	0	1.0
Q99594	15	2	0	0	1.0
Q99595	15	2	0	0	1.0
Q99598	15	2	0	0	1.0
Q99490	15	2	0	0	1.0
Q99496	15	2	0	0	1.0
Q99497	15	2	0	0	1.0
Q99500	15	2	0	0	1.0
Q99501	15	2	0	0	1.0
Q99502	15	2	0	0	1.0
Q99504	15	2	0	0	1.0
Q99518	15	2	0	0	1.0
Q99543	15	2	0	0	1.0
Q99547	15	2	0	0	1.0
Q99549	15	2	0	0	1.0
Q99550	15	2	8	0	1.0
Q99551	15	2	0	0	1.0
Q99558	15	2	0	0	1.0
Q99567	15	2	0	0	1.0
Q99569	15	2	0	0	1.0
Q99603	15	2	0	0	1.0
Q99607	15	2	0	0	1.0
Q99608	15	2	0	0	1.0
Q99611	15	2	0	0	1.0
Q99612	15	2	0	0	1.0
Q99613	15	2	16	0	1.0
Q99614	15	2	0	0	1.0
Q99615	15	2	0	0	1.0
Q99616	15	2	0	0	1.0
Q99618	15	2	0	0	1.0
Q99619	15	2	0	0	1.0
Q99622	15	2	0	0	1.0
Q99623	15	2	0	0	1.0
Q99624	15	2	0	0	1.0
Q99626	15	2	0	0	1.0
Q99627	15	2	0	0	1.0
Q99665	15	2	0	0	1.0
Q99666	15	2	0	0	1.0
Q99674	15	2	0	0	1.0
Q99675	15	2	0	0	1.0
Q99676	15	2	0	0	1.0
Q99677	15	2	0	0	1.0
Q99678	15	2	0	0	1.0
Q99679	15	2	0	0	1.0
Q99715	15	2	0	0	1.0
Q99717	15	2	0	0	1.0
Q99719	15	2	0	0	1.0
Q99720	15	2	0	0	1.0
Q99726	15	2	0	0	1.0
Q99727	15	2	0	0	1.0
Q99728	15	2	0	0	1.0
Q99729	15	2	14	0	1.0
Q99731	15	2	0	0	1.0
Q99732	15	2	0	0	1.0
Q99733	15	2	0	0	1.0
Q99735	15	2	0	0	1.0
Q99741	15	2	0	0	1.0
Q99742	15	2	0	0	1.0
Q99743	15	2	0	0	1.0
Q99747	15	2	0	0	1.0
Q99680	15	2	0	0	1.0
Q99683	15	2	26	0	1.0
Q99684	15	2	0	0	1.0
Q99685	15	2	0	0	1.0
Q99687	15	2	0	0	1.0
Q99689	15	2	0	0	1.0
Q99697	15	2	0	0	1.0
Q99698	15	2	0	0	1.0
Q99784	15	2	0	0	1.0
Q99788	15	2	0	0	1.0
Q99795	15	2	0	0	1.0
Q99797	15	2	0	0	1.0
Q99798	15	2	0	0	1.0
Q99801	15	2	0	0	1.0
Q99805	15	2	0	0	1.0
Q99807	15	2	0	0	1.0
Q99808	15	2	0	0	1.0
Q99811	15	2	0	0	1.0
Q99814	15	2	0	0	1.0
Q99816	15	2	0	0	1.0
Q99819	15	2	0	0	1.0
Q99828	15	2	0	0	1.0
Q99829	15	2	0	0	1.0
Q99832	15	2	0	0	1.0
Q99835	15	2	0	0	1.0
Q99836	15	2	0	0	1.0
Q99848	15	2	0	0	1.0
Q99853	15	2	0	0	1.0
Q99856	15	2	0	0	1.0
Q99865	15	2	0	0	1.0
Q99871	15	2	0	0	1.0
Q99873	15	2	0	0	1.0
Q99633	15	2	0	0	1.0
Q99638	15	2	24	0	1.0
Q99640	15	2	0	0	1.0
Q99643	15	2	0	0	1.0
Q99645	15	2	0	0	1.0
Q99650	15	2	0	0	1.0
Q99653	15	2	0	0	1.0
Q99661	15	2	0	0	1.0
Q99700	15	2	0	0	1.0
Q99704	15	2	0	0	1.0
Q99705	15	2	0	0	1.0
Q99706	15	2	0	0	1.0
Q99707	15	2	0	0	1.0
Q99708	15	2	18	0	1.0
Q99712	15	2	0	0	1.0
Q99714	15	2	0	0	1.0
Q99748	15	2	0	0	1.0
Q99750	15	2	0	0	1.0
Q99755	15	2	0	0	1.0
Q99757	15	2	0	0	1.0
Q99758	15	2	0	0	1.0
Q99759	15	2	0	0	1.0
Q99766	15	2	0	0	1.0
Q99767	15	2	0	0	1.0
Q99929	15	2	0	0	1.0
Q99932	15	2	0	0	1.0
Q99933	15	2	0	0	1.0
Q99935	15	2	0	0	1.0
Q99941	15	2	0	0	1.0
Q99942	15	2	0	0	1.0
Q99943	15	2	0	0	1.0
Q99944	15	2	0	0	1.0
Q99963	15	2	0	0	1.0
Q99965	15	2	0	0	1.0
Q99966	15	2	0	0	1.0
Q99967	15	2	0	0	1.0
Q99969	15	2	0	0	1.0
Q99972	15	2	0	0	1.0
Q99973	15	2	0	0	1.0
Q99983	15	2	5	0	1.0
Q9BPV8	15	2	0	0	1.0
Q9BPW4	15	2	0	0	1.0
Q9BPW5	15	2	0	0	1.0
Q9BPW8	15	2	0	0	1.0
Q9BPW9	15	2	0	0	1.0
Q9BPX1	15	2	0	0	1.0
Q9BPX3	15	2	0	0	1.0
Q9BPX5	15	2	0	0	1.0
Q99985	15	2	0	0	1.0
Q99986	15	2	2	0	1.0
Q99988	15	2	0	0	1.0
Q99990	15	2	0	0	1.0
Q99996	15	2	0	0	1.0
Q99999	15	2	0	0	1.0
Q9BPU6	15	2	0	0	1.0
Q9BPU9	15	2	0	0	1.0
